"","commarea_n","cartodb_id","gisjoin","statefp","countyfp","tractce","geoid","name","namelsad","mtfcc","funcstat","aland","awater","intptlat","intptlon","shape_leng","shape_area","acs_population","svi_pecentile","trees_n","trees_area","trees_den","trees_crown_den","zip_code","asthma_5yr_avg","asthma_age_adj_rate","urban_flood_suscep","heatisl","nn_q3_pm2_5","logtraf","city_property_tot","hardship","pct_white","pct_black","pct_nativeam","pct_asian","pct_other","prop_comm","prop_plndev","prop_resdntl","community","Name","GEOID","CLRRt","AdAsthRt","PhysRate","LngCncRt","CancerRt","HypRt","logtrafScld"
"729","71",651,"G1700310711000","17","031","711000","17031711000","7110","Census Tract 7110","G5020","S",654358,0,"+41.7396436","-087.6485811",3235.953936,654359.400872,3012,81.4,2172,155871,0.003319,23.8,"60620",381.75,210.9,10,82.1,10.5,5.1,23,34.8,"6.9","91.2","0.0","1.7","0.0",14,0,9,"AUBURN GRESHAM","Auburn Gresham",71,28.5,11.3,24.4,100.6451043,605.0896244,38.3,75
"730","72",662,"G1700310720600","17","031","720600","17031720600","7206","Census Tract 7206","G5020","S",582372,0,"+41.7027764","-087.6772070",3057.290866,582371.420699,1751,19.4,3014,246750,0.005175,42.4,"60643",176.25,146.1,10,66.3,10.1,5.4,0,15.8,"69.8","28.2","0.0","0.0","0.0",0,0,0,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,79.4117647058824
"731","72",658,"G1700310720200","17","031","720200","17031720200","7202","Census Tract 7202","G5020","S",1672473,0,"+41.7130417","-087.6660545",5602.958105,1672470.02426,4047,32.5,9980,807688,0.005967,48.3,"60643",176.25,146.1,9.9,63.3,10.4,5.8,6,11.5,"39.8","53.5","0.0","0.9","0.3",4,0,2,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,85.2941176470588
"732","72",663,"G1700310720700","17","031","720700","17031720700","7207","Census Tract 7207","G5020","S",1049859,0,"+41.7031071","-087.6651388",4240.268555,1049858.64863,3066,22.1,6255,524185,0.005958,49.9,"60643",176.25,146.1,9.9,59.2,10.4,4.7,8,14,"34.9","60.1","0.8","1.6","0.0",7,0,1,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,69.1176470588235
"733","72",659,"G1700310720300","17","031","720300","17031720300","7203","Census Tract 7203","G5020","S",1264753,0,"+41.7139198","-087.6771439",5025.02207,1264747.76992,4100,5.9,5737,492091,0.004536,38.9,"60643",176.25,146.1,9.9,70.3,10,5.8,0,8.7,"65.9","29.7","0.0","0.4","0.0",0,0,0,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,85.2941176470588
"734","72",660,"G1700310720400","17","031","720400","17031720400","7204","Census Tract 7204","G5020","S",663284,0,"+41.7099918","-087.6866686",3259.689181,663283.975289,1963,6.6,2477,191265,0.003734,28.8,"60643",176.25,146.1,9.9,76.4,10.1,5.5,0,6.8,"90.8","6.3","0.0","0.2","0.0",0,0,0,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,80.8823529411765
"735","72",657,"G1700310720100","17","031","720100","17031720100","7201","Census Tract 7201","G5020","S",1965312,0,"+41.7276164","-087.6747355",5754.644656,1965312.18767,3409,5.2,13603,1039363,0.006922,52.9,"60620",381.75,210.9,9.8,64.7,9.9,5.4,20,8.1,"61.5","33.2","0.0","1.0","0.0",14,0,6,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,79.4117647058824
"736","72",661,"G1700310720500","17","031","720500","17031720500","7205","Census Tract 7205","G5020","S",1042167,0,"+41.7028353","-087.6891011",4275.536846,1042170.13958,2101,1.4,4164,348692,0.003996,33.5,"60643",176.25,146.1,9.7,75.2,10,5,0,5.9,"97.5","1.3","0.0","1.2","0.0",0,0,0,"BEVERLY","Beverly",72,26.6,6.6,16.5,55.98940142,527.7999439,19.1,73.5294117647059
"737","73",670,"G1700310730600","17","031","730600","17031730600","7306","Census Tract 7306","G5020","S",1007256,0,"+41.7106003","-087.6504857",4181.538775,1007254.72989,3559,65.8,3553,254824,0.003527,25.3,"60628",305,160,10,68.4,10.3,5.4,1,21.1,"0.3","99.0","0.7","0.0","0.0",0,0,1,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,79.4117647058824
"738","73",671,"G1700310730700","17","031","730700","17031730700","7307","Census Tract 7307","G5020","S",988114,0,"+41.7030817","-087.6500793",4088.797921,988116.743811,2279,67.6,3274,240368,0.003313,24.3,"60628",305,160,9.9,58.8,10.3,5.5,1,28.4,"1.3","96.2","0.0","0.0","0.0",1,0,0,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,80.8823529411765
"739","73",667,"G1700310730300","17","031","730300","17031730300","7303","Census Tract 7303","G5020","S",297371,0,"+41.7274693","-087.6645667",3010.049648,297370.846609,1137,80.1,806,48577,0.00271,16.3,"60620",381.75,210.9,10,62.4,9.9,5.3,0,28.5,"0.0","97.9","0.0","1.3","0.0",0,0,0,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,77.9411764705882
"740","73",665,"G1700310730201","17","031","730201","17031730201","7302.01","Census Tract 7302.01","G5020","S",998832,0,"+41.7268625","-087.6579016",4155.613311,998829.015434,5708,80.6,2881,208778,0.002884,20.9,"60620",381.75,210.9,9.9,73.9,10.3,4.4,8,27.6,"5.5","94.1","0.0","0.5","0.0",1,0,7,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,64.7058823529412
"741","73",668,"G1700310730400","17","031","730400","17031730400","7304","Census Tract 7304","G5020","S",1285204,0,"+41.7178408","-087.6526479",4773.891026,1285204.31741,4067,59.8,4808,331182,0.003741,25.8,"60628",305,160,9.9,71.9,10.4,6,9,19.5,"3.5","93.9","0.4","0.0","0.0",7,0,2,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,88.2352941176471
"742","73",669,"G1700310730500","17","031","730500","17031730500","7305","Census Tract 7305","G5020","S",1317608,0,"+41.7142653","-087.6381377",4886.642036,1317605.75951,4359,60.1,4548,301524,0.003452,22.9,"60628",305,160,9.9,79.1,10.4,6.1,28,30,"0.5","96.9","0.0","0.0","0.0",13,0,15,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,89.7058823529412
"743","73",664,"G1700310730100","17","031","730100","17031730100","7301","Census Tract 7301","G5020","S",656951,0,"+41.7251952","-087.6384256",3237.985791,656948.515371,2695,67,2287,136682,0.003481,20.8,"60620",381.75,210.9,10,81.4,10.5,2.9,0,21.2,"0.5","98.6","0.0","0.0","0.0",0,0,0,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,42.6470588235294
"744","73",666,"G1700310730202","17","031","730202","17031730202","7302.02","Census Tract 7302.02","G5020","S",872692,0,"+41.7264299","-087.6485425",4530.272702,872692.136859,3550,62.8,2419,138848,0.002772,15.9,"60620",381.75,210.9,10,76.7,10.4,5.3,10,19.2,"2.0","96.9","0.0","0.2","0.0",8,0,2,"WASHINGTON HEIGHTS","Washington Heights",73,29.4,7.8,33.9,88.74418097,600.7859515,38.3,77.9411764705882
"745","74",673,"G1700310740200","17","031","740200","17031740200","7402","Census Tract 7402","G5020","S",1962882,0,"+41.7047017","-087.7127057",6495.568607,1962884.09531,6661,25.1,5571,397223,0.002838,20.2,"60655",25,35.1,9.6,84.6,10.6,5.7,0,10.2,"94.9","1.5","0.0","1.7","0.0",0,0,0,"MOUNT GREENWOOD","Mount Greenwood",74,46.2,NA,23.6,96.74729686,584.088749,14.7,83.8235294117647
"746","74",672,"G1700310740100","17","031","740100","17031740100","7401","Census Tract 7401","G5020","S",891330,0,"+41.6972859","-087.6986083",5504.21465,891332.538697,3182,13.6,2869,197835,0.003219,22.2,"60655",25,35.1,9.9,76,10.3,5.3,1,15.7,"96.1","0.7","0.0","1.2","0.0",1,0,0,"MOUNT GREENWOOD","Mount Greenwood",74,46.2,NA,23.6,96.74729686,584.088749,14.7,77.9411764705882
"747","74",675,"G1700310740400","17","031","740400","17031740400","7404","Census Tract 7404","G5020","S",2838803,0,"+41.6872391","-087.7193158",8911.734291,2838802.57329,4552,15.5,7113,457290,0.002506,16.1,"60655",25,35.1,9,66.7,10.6,5.9,0,8.3,"84.3","10.0","0.0","4.6","0.0",0,0,0,"MOUNT GREENWOOD","Mount Greenwood",74,46.2,NA,23.6,96.74729686,584.088749,14.7,86.7647058823529
"748","74",674,"G1700310740300","17","031","740300","17031740300","7403","Census Tract 7403","G5020","S",1320728,0,"+41.6950694","-087.7107233",4861.613137,1320730.06994,4947,12.3,4005,278600,0.003032,21.1,"60655",25,35.1,10,76.4,10.5,5.1,3,12.4,"92.1","3.1","0.0","0.0","0.0",2,0,1,"MOUNT GREENWOOD","Mount Greenwood",74,46.2,NA,23.6,96.74729686,584.088749,14.7,75
"749","75",681,"G1700310750600","17","031","750600","17031750600","7506","Census Tract 7506","G5020","S",1316350,0,"+41.6886312","-087.6520493",5060.8738,1316344.15828,3663,82.7,4619,334509,0.003509,25.4,"60628",305,160,10,67.4,10.3,5.6,24,17.5,"1.4","93.4","0.0","0.0","0.0",2,0,22,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,82.3529411764706
"750","75",677,"G1700310750200","17","031","750200","17031750200","7502","Census Tract 7502","G5020","S",1311132,0,"+41.6956647","-087.6714247",5332.362904,1311133.46435,2778,31.3,7349,600145,0.005605,45.8,"60643",176.25,146.1,9.9,59.7,10.2,5.3,17,11.3,"42.1","52.7","0.4","0.0","0.0",9,0,8,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,77.9411764705882
"751","75",678,"G1700310750300","17","031","750300","17031750300","7503","Census Tract 7503","G5020","S",661763,0,"+41.6953911","-087.6861726",3253.701309,661766.248074,2494,16.3,2989,227766,0.004517,34.4,"60643",176.25,146.1,9.9,66.7,10.2,5.4,0,3.6,"90.5","5.7","0.0","0.9","0.0",0,0,0,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,79.4117647058824
"752","75",676,"G1700310750100","17","031","750100","17031750100","7501","Census Tract 7501","G5020","S",1285528,0,"+41.6958345","-087.6520283",4763.172999,1285526.88423,3814,64.6,4129,289145,0.003212,22.5,"60628",305,160,10,60.3,10.3,5.6,43,22.5,"0.5","94.4","0.0","0.0","0.0",0,2,41,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,82.3529411764706
"753","75",689,"G1700310823304","17","031","823304","17031823304","8233.04","Census Tract 8233.04","G5020","S",3557491,0,"+41.6814160","-087.7027707",13021.126218,3557491.33344,6138,79.8,1125,96160,0.000316,2.7,"60655",25,35.1,8.5,66.6,10.5,4.7,0,19,"64.8","22.3","0.0","1.3","0.0",0,0,0,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,69.1176470588235
"754","75",680,"G1700310750500","17","031","750500","17031750500","7505","Census Tract 7505","G5020","S",2636170,0,"+41.6846154","-087.6712334",7344.50005,2636170.08832,5893,87.3,9349,693130,0.003546,26.3,"60643",176.25,146.1,9.9,61.3,10.3,6.1,55,21.7,"23.8","73.3","0.0","0.1","0.0",9,25,21,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,89.7058823529412
"755","75",679,"G1700310750400","17","031","750400","17031750400","7504","Census Tract 7504","G5020","S",995559,0,"+41.6856566","-087.6850710",4950.292534,995561.321251,3032,8,3559,275275,0.003575,27.7,"60643",176.25,146.1,9.9,58.1,10.4,5.3,0,12.7,"66.3","30.6","0.7","1.1","0.0",0,0,0,"MORGAN PARK","Morgan Park",75,26.3,5.5,20.9,86.44667085,549.7572772,37.5,77.9411764705882
"756","76",686,"G1700310770902","17","031","770902","17031770902","7709.02","Census Tract 7709.02","G5020","S",1164799,0,"+41.9700657","-087.8361840",6462.474217,1164795.19945,3473,47,26,1334,2.2e-05,0.1,"60656",24.25,44.3,8.8,56.4,10.3,4.7,0,18.4,"90.5","0.3","0.0","5.7","0.4",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,69.1176470588235
"757","76",683,"G1700310760802","17","031","760802","17031760802","7608.02","Census Tract 7608.02","G5020","S",6189567,24085,"+41.9561268","-087.8426210",16533.803634,6213647.43652,2544,55.2,58668,4228804,0.009479,68.3,"60634",132.5,82.1,9.4,50.2,9.4,6.3,0,21.1,"94.2","0.6","0.0","0.4","0.0",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,92.6470588235294
"758","76",682,"G1700310760801","17","031","760801","17031760801","7608.01","Census Tract 7608.01","G5020","S",1300063,0,"+41.9834867","-087.8448495",5586.723655,1300064.64787,4298,38.4,4696,307143,0.003612,23.6,"60631",24,40.8,8.8,43.4,10.1,6.3,0,20.2,"57.7","3.1","0.0","26.1","0.0",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,92.6470588235294
"759","76",800,"G1700310980000","17","031","980000","17031980000","9800","Census Tract 9800","G5020","S",19889961,92402,"+41.9794191","-087.9024376",21464.07777,19982363.5676,0,0,4562,158335,0.000229,0.8,NA,0,0,7.6,62,11,6.5,0,0,"","","","","",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,95.5882352941177
"760","76",685,"G1700310770602","17","031","770602","17031770602","7706.02","Census Tract 7706.02","G5020","S",5389807,153161,"+42.0119110","-087.9074973",10825.648017,5542966.25653,5211,94.7,740,40060,0.000137,0.7,NA,0,0,8.4,64.2,10.6,5.5,0,32.9,"78.9","2.5","0.0","9.5","0.2",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,80.8823529411765
"761","76",684,"G1700310760803","17","031","760803","17031760803","7608.03","Census Tract 7608.03","G5020","S",760718,0,"+41.9753473","-087.8441529",5394.244109,760719.601942,5707,67.9,4281,295700,0.005628,38.9,"60656",24.25,44.3,9.5,42.6,9.9,5.2,0,18,"87.5","2.3","0.0","7.1","0.0",0,0,0,"OHARE","O'Hare",76,21.2,NA,22,47.9022931,357.2235313,NA,76.4705882352941
"762","77",30,"G1700310030200","17","031","030200","17031030200","302","Census Tract 302","G5020","S",666198,0,"+41.9944414","-087.6652300",3466.972692,666197.370567,5444,36,2210,165666,0.003317,24.9,"60660",46,83.2,8.8,36.8,10.4,5.4,2,13.4,"82.3","5.3","0.0","4.1","0.0",2,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,79.4117647058824
"763","77",29,"G1700310030104","17","031","030104","17031030104","301.04","Census Tract 301.04","G5020","S",110578,70440,"+41.9972773","-087.6559864",1605.936058,110578.075862,3569,71,186,11353,0.001682,10.3,"60660",46,83.2,8.6,25.1,0,4.5,0,20.5,"71.7","8.2","0.0","16.3","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,66.1764705882353
"764","77",32,"G1700310030400","17","031","030400","17031030400","304","Census Tract 304","G5020","S",346486,0,"+41.9869515","-087.6720788",2522.905076,346488.578705,2582,56,1047,73017,0.003022,21.1,"60660",46,83.2,8.7,44.5,10.5,5.6,0,20.5,"79.4","3.2","1.1","7.1","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,82.3529411764706
"765","77",28,"G1700310030103","17","031","030103","17031030103","301.03","Census Tract 301.03","G5020","S",86631,101282,"+41.9955241","-087.6551527",1720.784047,86630.138611,2252,55.5,209,12021,0.002413,13.9,"60660",46,83.2,8.5,26.4,11.4,0,0,14.3,"61.6","20.0","0.0","11.1","0.2",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,0
"766","77",42,"G1700310030900","17","031","030900","17031030900","309","Census Tract 309","G5020","S",408716,0,"+41.9797951","-087.6714454",2609.488779,408718.354093,3061,17.6,1220,83938,0.002985,20.5,"60640",84.25,93.8,8.7,44.7,10.6,5.5,2,15,"80.3","5.9","0.4","8.9","0.0",0,1,1,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,80.8823529411765
"767","77",26,"G1700310030101","17","031","030101","17031030101","301.01","Census Tract 301.01","G5020","S",127283,110999,"+41.9910538","-087.6548790",1592.299086,127280.949235,3768,72.8,273,16422,0.002145,12.9,"60660",46,83.2,8.6,26.7,11.4,4.4,0,21.9,"52.1","26.0","0.6","16.0","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,64.7058823529412
"768","77",36,"G1700310030604","17","031","030604","17031030604","306.04","Census Tract 306.04","G5020","S",198295,89530,"+41.9858707","-087.6524546",1843.461641,198295.202221,3344,65,522,25797,0.002632,13,"60660",46,83.2,8.4,26.7,10.8,5.4,0,28.3,"53.7","19.9","0.0","22.4","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,79.4117647058824
"769","77",34,"G1700310030601","17","031","030601","17031030601","306.01","Census Tract 306.01","G5020","S",150064,98467,"+41.9889716","-087.6546087",1727.547868,150064.979281,3956,81.8,312,16022,0.002079,10.7,"60660",46,83.2,8.4,26.7,11.4,0,1,36,"57.9","17.7","0.0","22.2","0.0",1,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,0
"770","77",33,"G1700310030500","17","031","030500","17031030500","305","Census Tract 305","G5020","S",618133,0,"+41.9872260","-087.6649359",3159.481015,618133.198586,6428,45.6,2159,137297,0.003493,22.2,"60660",46,83.2,8.7,36.6,10.5,5.1,4,17.1,"79.2","5.5","0.0","5.3","0.2",1,0,3,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,75
"771","77",31,"G1700310030300","17","031","030300","17031030300","303","Census Tract 303","G5020","S",314151,0,"+41.9943875","-087.6725348",2372.812109,314151.118467,3464,73.7,1152,85740,0.003667,27.3,"60660",46,83.2,8.8,44.5,10.4,5.2,11,28.8,"58.5","15.2","0.5","14.2","0.0",2,9,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,76.4705882352941
"772","77",35,"G1700310030603","17","031","030603","17031030603","306.03","Census Tract 306.03","G5020","S",116000,0,"+41.9854762","-087.6583979",1385.222672,115998.422289,2258,43.3,270,13621,0.002328,11.7,"60660",46,83.2,8.3,29,10.7,4.7,0,26.7,"60.9","18.1","1.6","15.1","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,69.1176470588235
"773","77",37,"G1700310030701","17","031","030701","17031030701","307.01","Census Tract 307.01","G5020","S",69878,0,"+41.9827453","-087.6579659",1092.121377,69877.308342,1712,82.7,130,6340,0.00186,9.1,"60640",84.25,93.8,8.3,29.1,10.5,4.1,0,26.1,"54.8","26.9","0.9","12.0","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,60.2941176470588
"774","77",27,"G1700310030102","17","031","030102","17031030102","301.02","Census Tract 301.02","G5020","S",113330,87128,"+41.9930264","-087.6550225",1623.731823,113331.79882,2703,56.4,136,7470,0.0012,6.6,"60660",46,83.2,8.4,26.7,11.4,0,0,20.5,"56.0","18.5","0.9","14.0","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,0
"775","77",38,"G1700310030702","17","031","030702","17031030702","307.02","Census Tract 307.02","G5020","S",22094,0,"+41.9808117","-087.6545280",656.344196,22094.064922,2252,48,11,388,0.000498,1.8,"60640",84.25,93.8,8.3,29.1,10.5,0,0,21.4,"66.9","1.9","0.0","27.5","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,0
"776","77",40,"G1700310030706","17","031","030706","17031030706","307.06","Census Tract 307.06","G5020","S",392488,175618,"+41.9804151","-087.6509155",3789.918533,392487.154453,2928,64.9,1152,67944,0.002935,17.3,"60640",84.25,93.8,8.4,25.4,10.5,5.8,0,18.6,"64.1","15.0","0.0","20.0","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,85.2941176470588
"777","77",39,"G1700310030703","17","031","030703","17031030703","307.03","Census Tract 307.03","G5020","S",198290,0,"+41.9788749","-087.6578708",2029.833157,198289.344436,2909,66.1,469,25318,0.002365,12.8,"60640",84.25,93.8,8.4,30.1,10.4,4.9,0,31,"69.7","18.8","1.2","3.7","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,72.0588235294118
"778","77",41,"G1700310030800","17","031","030800","17031030800","308","Census Tract 308","G5020","S",567414,0,"+41.9799123","-087.6641880",3054.543058,567411.767773,4392,37.9,2210,155729,0.003895,27.4,"60640",84.25,93.8,8.7,34.5,10.6,5.1,0,11.5,"80.9","3.4","0.0","9.5","0.0",0,0,0,"EDGEWATER","Edgewater",77,24.5,6.8,16.8,58.56366957,537.1287363,30.5,75
"779","8",132,"G1700310081100","17","031","081100","17031081100","811","Census Tract 811","G5020","S",102996,0,"+41.9002211","-087.6291049",1867.259028,102995.164802,4092,31,167,7584,0.001621,7.4,"60610",82.25,190.5,9.9,54.2,10.5,4.8,0,15.7,"77.2","9.5","0.0","8.0","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,70.5882352941177
"780","8",140,"G1700310081600","17","031","081600","17031081600","816","Census Tract 816","G5020","S",128834,3966,"+41.8920572","-087.6288708",2306.862737,132797.919745,4000,16.1,182,4768,0.001413,3.7,"60654",82.25,190.5,9.8,41.5,10.9,4.8,0,9.8,"73.6","5.0","0.0","17.3","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,70.5882352941177
"781","8",133,"G1700310081201","17","031","081201","17031081201","812.01","Census Tract 812.01","G5020","S",185124,0,"+41.8991538","-087.6262120",1756.082166,185123.135838,4500,34.9,284,11896,0.001534,6.4,"60610",82.25,190.5,9.9,38.8,10.6,5.3,2,7.3,"82.0","3.1","0.0","13.9","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,77.9411764705882
"782","8",142,"G1700310081800","17","031","081800","17031081800","818","Census Tract 818","G5020","S",701139,44573,"+41.8933243","-087.6391895",4217.814966,745715.398297,9919,2.7,1139,25482,0.001624,3.6,"60610",82.25,190.5,9.9,49.4,10.7,5.8,3,9.9,"79.8","2.4","0.0","13.0","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,85.2941176470588
"783","8",137,"G1700310081402","17","031","081402","17031081402","814.02","Census Tract 814.02","G5020","S",589627,0,"+41.8910215","-087.6129310",5911.798163,589624.823707,5325,18.4,1327,62387,0.002251,10.6,"60611",31.75,77.7,9.6,23.2,11.9,5.7,0,11.8,"67.7","4.2","0.0","25.5","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,83.8235294117647
"784","8",134,"G1700310081202","17","031","081202","17031081202","812.02","Census Tract 812.02","G5020","S",204321,530065,"+41.9043769","-087.6242374",2501.091842,204321.080012,2951,13.8,619,36783,0.00303,18,"60610",82.25,190.5,9.8,34.9,10.8,5.9,0,6.4,"86.1","2.5","0.0","7.2","0.0",0,0,0,"NEAR NORTH SIDE","Near North Side",8,15.2,2.5,18.8,64.56802411,599.5926709,29.4,86.7647058823529
